Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060595,-,b'Idaho',b'United States',44.24,-115.07,0,2043,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,GHI,DNI
2020,12,4,8,10,0,0,0
2020,12,4,8,20,0,0,0
2020,12,4,8,30,0,0,0
2020,12,4,8,40,0,0,0
2020,12,4,8,50,0,0,0
2020,12,4,9,0,0,0,0
2020,12,4,9,10,0,0,0
2020,12,4,9,20,0,0,0
2020,12,4,9,30,0,0,0
2020,12,4,9,40,0,0,0
2020,12,4,9,50,0,0,0
2020,12,4,10,0,0,0,0
2020,12,4,10,10,0,0,0
2020,12,4,10,20,0,0,0
2020,12,4,10,30,0,0,0
2020,12,4,10,40,0,0,0
2020,12,4,10,50,0,0,0
2020,12,4,11,0,0,0,0
2020,12,4,11,10,0,0,0
2020,12,4,11,20,0,0,0
2020,12,4,11,30,0,0,0
2020,12,4,11,40,0,0,0
2020,12,4,11,50,0,0,0
2020,12,4,12,0,0,0,0
2020,12,4,12,10,0,0,0
2020,12,4,12,20,0,0,0
2020,12,4,12,30,0,0,0
2020,12,4,12,40,0,0,0
2020,12,4,12,50,0,0,0
2020,12,4,13,0,0,0,0
2020,12,4,13,10,0,0,0
2020,12,4,13,20,0,0,0
2020,12,4,13,30,0,0,0
2020,12,4,13,40,0,0,0
2020,12,4,13,50,0,0,0
2020,12,4,14,0,0,0,0
2020,12,4,14,10,0,0,0
2020,12,4,14,20,0,0,0
2020,12,4,14,30,0,0,0
2020,12,4,14,40,0,0,0
2020,12,4,14,50,0,0,0
2020,12,4,15,0,0,0,0
2020,12,4,15,10,11,17,329
2020,12,4,15,20,19,19,0
2020,12,4,15,30,20,55,529
2020,12,4,15,40,29,57,303
2020,12,4,15,50,27,103,659
2020,12,4,16,0,30,110,587
2020,12,4,16,10,33,153,746
2020,12,4,16,20,35,177,780
2020,12,4,16,30,38,202,809
2020,12,4,16,40,40,225,833
2020,12,4,16,50,63,194,543
2020,12,4,17,0,43,270,873
2020,12,4,17,10,45,291,889
2020,12,4,17,20,46,311,903
2020,12,4,17,30,48,330,915
2020,12,4,17,40,50,348,923
2020,12,4,17,50,52,364,932
2020,12,4,18,0,53,378,941
2020,12,4,18,10,54,392,948
2020,12,4,18,20,54,404,954
2020,12,4,18,30,55,414,959
2020,12,4,18,40,56,423,963
2020,12,4,18,50,56,430,966
2020,12,4,19,0,57,436,969
2020,12,4,19,10,57,440,971
2020,12,4,19,20,57,443,972
2020,12,4,19,30,57,439,960
2020,12,4,19,40,57,438,960
2020,12,4,19,50,57,436,959
2020,12,4,20,0,56,432,957
2020,12,4,20,10,56,426,955
2020,12,4,20,20,56,419,952
2020,12,4,20,30,55,411,948
2020,12,4,20,40,55,401,941
2020,12,4,20,50,54,389,935
2020,12,4,21,0,53,376,928
2020,12,4,21,10,52,362,920
2020,12,4,21,20,51,346,910
2020,12,4,21,30,50,329,899
2020,12,4,21,40,49,310,887
2020,12,4,21,50,47,291,873
2020,12,4,22,0,46,270,857
2020,12,4,22,10,44,249,838
2020,12,4,22,20,42,226,817
2020,12,4,22,30,40,203,792
2020,12,4,22,40,37,179,764
2020,12,4,22,50,35,154,730
2020,12,4,23,0,43,95,373
2020,12,4,23,10,29,105,643
2020,12,4,23,20,25,80,586
2020,12,4,23,30,25,30,70
2020,12,4,23,40,17,36,428
2020,12,4,23,50,12,19,318
2020,12,5,0,0,0,0,0
2020,12,5,0,10,0,0,0
2020,12,5,0,20,0,0,0
2020,12,5,0,30,0,0,0
2020,12,5,0,40,0,0,0
2020,12,5,0,50,0,0,0
2020,12,5,1,0,0,0,0
2020,12,5,1,10,0,0,0
2020,12,5,1,20,0,0,0
2020,12,5,1,30,0,0,0
2020,12,5,1,40,0,0,0
2020,12,5,1,50,0,0,0
2020,12,5,2,0,0,0,0
2020,12,5,2,10,0,0,0
2020,12,5,2,20,0,0,0
2020,12,5,2,30,0,0,0
2020,12,5,2,40,0,0,0
2020,12,5,2,50,0,0,0
2020,12,5,3,0,0,0,0
2020,12,5,3,10,0,0,0
2020,12,5,3,20,0,0,0
2020,12,5,3,30,0,0,0
2020,12,5,3,40,0,0,0
2020,12,5,3,50,0,0,0
2020,12,5,4,0,0,0,0
2020,12,5,4,10,0,0,0
2020,12,5,4,20,0,0,0
2020,12,5,4,30,0,0,0
2020,12,5,4,40,0,0,0
2020,12,5,4,50,0,0,0
2020,12,5,5,0,0,0,0
2020,12,5,5,10,0,0,0
2020,12,5,5,20,0,0,0
2020,12,5,5,30,0,0,0
2020,12,5,5,40,0,0,0
2020,12,5,5,50,0,0,0
2020,12,5,6,0,0,0,0
2020,12,5,6,10,0,0,0
2020,12,5,6,20,0,0,0
2020,12,5,6,30,0,0,0
2020,12,5,6,40,0,0,0
2020,12,5,6,50,0,0,0
2020,12,5,7,0,0,0,0
2020,12,5,7,10,0,0,0
2020,12,5,7,20,0,0,0
2020,12,5,7,30,0,0,0
2020,12,5,7,40,0,0,0
2020,12,5,7,50,0,0,0
2020,12,5,8,0,0,0,0
2020,12,5,8,10,0,0,0
2020,12,5,8,20,0,0,0
2020,12,5,8,30,0,0,0
2020,12,5,8,40,0,0,0
2020,12,5,8,50,0,0,0
2020,12,5,9,0,0,0,0
2020,12,5,9,10,0,0,0
2020,12,5,9,20,0,0,0
2020,12,5,9,30,0,0,0
2020,12,5,9,40,0,0,0
2020,12,5,9,50,0,0,0
2020,12,5,10,0,0,0,0
2020,12,5,10,10,0,0,0
2020,12,5,10,20,0,0,0
2020,12,5,10,30,0,0,0
2020,12,5,10,40,0,0,0
2020,12,5,10,50,0,0,0
2020,12,5,11,0,0,0,0
2020,12,5,11,10,0,0,0
2020,12,5,11,20,0,0,0
2020,12,5,11,30,0,0,0
2020,12,5,11,40,0,0,0
2020,12,5,11,50,0,0,0
2020,12,5,12,0,0,0,0
2020,12,5,12,10,0,0,0
2020,12,5,12,20,0,0,0
2020,12,5,12,30,0,0,0
2020,12,5,12,40,0,0,0
2020,12,5,12,50,0,0,0
2020,12,5,13,0,0,0,0
2020,12,5,13,10,0,0,0
2020,12,5,13,20,0,0,0
2020,12,5,13,30,0,0,0
2020,12,5,13,40,0,0,0
2020,12,5,13,50,0,0,0
2020,12,5,14,0,0,0,0
2020,12,5,14,10,0,0,0
2020,12,5,14,20,0,0,0
2020,12,5,14,30,0,0,0
2020,12,5,14,40,0,0,0
2020,12,5,14,50,0,0,0
2020,12,5,15,0,0,0,0
2020,12,5,15,10,0,0,0
2020,12,5,15,20,18,18,0
2020,12,5,15,30,22,38,252
2020,12,5,15,40,28,55,311
2020,12,5,15,50,30,81,460
2020,12,5,16,0,31,106,556
2020,12,5,16,10,32,128,609
2020,12,5,16,20,35,174,777
2020,12,5,16,30,43,164,603
2020,12,5,16,40,39,222,830
2020,12,5,16,50,41,245,852
2020,12,5,17,0,43,267,871
2020,12,5,17,10,45,288,887
2020,12,5,17,20,46,308,901
2020,12,5,17,30,47,327,914
2020,12,5,17,40,49,344,924
2020,12,5,17,50,50,360,934
2020,12,5,18,0,51,375,942
2020,12,5,18,10,52,388,949
2020,12,5,18,20,53,400,955
2020,12,5,18,30,53,411,960
2020,12,5,18,40,54,419,965
2020,12,5,18,50,54,427,968
2020,12,5,19,0,55,433,971
2020,12,5,19,10,55,437,973
2020,12,5,19,20,55,439,974
2020,12,5,19,30,55,440,974
2020,12,5,19,40,55,440,975
2020,12,5,19,50,55,437,974
2020,12,5,20,0,54,434,972
2020,12,5,20,10,54,428,970
2020,12,5,20,20,54,421,966
2020,12,5,20,30,53,413,962
2020,12,5,20,40,54,403,954
2020,12,5,20,50,53,392,948
2020,12,5,21,0,52,378,941
2020,12,5,21,10,51,364,933
2020,12,5,21,20,50,348,924
2020,12,5,21,30,49,331,913
2020,12,5,21,40,47,312,903
2020,12,5,21,50,46,293,889
2020,12,5,22,0,44,272,873
2020,12,5,22,10,42,250,855
2020,12,5,22,20,40,227,834
2020,12,5,22,30,38,204,809
2020,12,5,22,40,35,180,784
2020,12,5,22,50,33,155,751
2020,12,5,23,0,30,130,711
2020,12,5,23,10,27,105,665
2020,12,5,23,20,24,81,608
2020,12,5,23,30,20,58,539
2020,12,5,23,40,16,36,453
2020,12,5,23,50,11,19,344
2020,12,6,0,0,0,0,0
2020,12,6,0,10,0,0,0
2020,12,6,0,20,0,0,0
2020,12,6,0,30,0,0,0
2020,12,6,0,40,0,0,0
2020,12,6,0,50,0,0,0
2020,12,6,1,0,0,0,0
2020,12,6,1,10,0,0,0
2020,12,6,1,20,0,0,0
2020,12,6,1,30,0,0,0
2020,12,6,1,40,0,0,0
2020,12,6,1,50,0,0,0
2020,12,6,2,0,0,0,0
2020,12,6,2,10,0,0,0
2020,12,6,2,20,0,0,0
2020,12,6,2,30,0,0,0
2020,12,6,2,40,0,0,0
2020,12,6,2,50,0,0,0
2020,12,6,3,0,0,0,0
2020,12,6,3,10,0,0,0
2020,12,6,3,20,0,0,0
2020,12,6,3,30,0,0,0
2020,12,6,3,40,0,0,0
2020,12,6,3,50,0,0,0
2020,12,6,4,0,0,0,0
2020,12,6,4,10,0,0,0
2020,12,6,4,20,0,0,0
2020,12,6,4,30,0,0,0
2020,12,6,4,40,0,0,0
2020,12,6,4,50,0,0,0
2020,12,6,5,0,0,0,0
2020,12,6,5,10,0,0,0
2020,12,6,5,20,0,0,0
2020,12,6,5,30,0,0,0
2020,12,6,5,40,0,0,0
2020,12,6,5,50,0,0,0
2020,12,6,6,0,0,0,0
2020,12,6,6,10,0,0,0
2020,12,6,6,20,0,0,0
2020,12,6,6,30,0,0,0
2020,12,6,6,40,0,0,0
2020,12,6,6,50,0,0,0
2020,12,6,7,0,0,0,0
2020,12,6,7,10,0,0,0
2020,12,6,7,20,0,0,0
2020,12,6,7,30,0,0,0
2020,12,6,7,40,0,0,0
2020,12,6,7,50,0,0,0
2020,12,6,8,0,0,0,0
2020,12,6,8,10,0,0,0
2020,12,6,8,20,0,0,0
2020,12,6,8,30,0,0,0
2020,12,6,8,40,0,0,0
2020,12,6,8,50,0,0,0
2020,12,6,9,0,0,0,0
2020,12,6,9,10,0,0,0
2020,12,6,9,20,0,0,0
2020,12,6,9,30,0,0,0
2020,12,6,9,40,0,0,0
2020,12,6,9,50,0,0,0
2020,12,6,10,0,0,0,0
2020,12,6,10,10,0,0,0
2020,12,6,10,20,0,0,0
2020,12,6,10,30,0,0,0
2020,12,6,10,40,0,0,0
2020,12,6,10,50,0,0,0
2020,12,6,11,0,0,0,0
2020,12,6,11,10,0,0,0
2020,12,6,11,20,0,0,0
2020,12,6,11,30,0,0,0
2020,12,6,11,40,0,0,0
2020,12,6,11,50,0,0,0
2020,12,6,12,0,0,0,0
2020,12,6,12,10,0,0,0
2020,12,6,12,20,0,0,0
2020,12,6,12,30,0,0,0
2020,12,6,12,40,0,0,0
2020,12,6,12,50,0,0,0
2020,12,6,13,0,0,0,0
2020,12,6,13,10,0,0,0
2020,12,6,13,20,0,0,0
2020,12,6,13,30,0,0,0
2020,12,6,13,40,0,0,0
2020,12,6,13,50,0,0,0
2020,12,6,14,0,0,0,0
2020,12,6,14,10,0,0,0
2020,12,6,14,20,0,0,0
2020,12,6,14,30,0,0,0
2020,12,6,14,40,0,0,0
2020,12,6,14,50,0,0,0
2020,12,6,15,0,0,0,0
2020,12,6,15,10,0,0,0
2020,12,6,15,20,16,16,0
2020,12,6,15,30,21,35,226
2020,12,6,15,40,28,52,286
2020,12,6,15,50,33,72,354
2020,12,6,16,0,31,103,540
2020,12,6,16,10,35,142,690
2020,12,6,16,20,38,167,727
2020,12,6,16,30,41,190,758
2020,12,6,16,40,43,214,784
2020,12,6,16,50,45,236,807
2020,12,6,17,0,47,258,827
2020,12,6,17,10,49,279,844
2020,12,6,17,20,51,299,859
2020,12,6,17,30,53,317,873
2020,12,6,17,40,54,334,884
2020,12,6,17,50,55,350,894
2020,12,6,18,0,56,365,903
2020,12,6,18,10,57,378,911
2020,12,6,18,20,58,390,917
2020,12,6,18,30,59,401,923
2020,12,6,18,40,60,409,928
2020,12,6,18,50,60,417,931
2020,12,6,19,0,61,423,934
2020,12,6,19,10,61,427,936
2020,12,6,19,20,61,429,938
2020,12,6,19,30,61,430,938
2020,12,6,19,40,61,430,938
2020,12,6,19,50,61,428,937
2020,12,6,20,0,61,424,935
2020,12,6,20,10,60,419,932
2020,12,6,20,20,60,412,929
2020,12,6,20,30,59,404,925
2020,12,6,20,40,58,394,921
2020,12,6,20,50,57,382,915
2020,12,6,21,0,56,369,907
2020,12,6,21,10,55,355,899
2020,12,6,21,20,54,339,889
2020,12,6,21,30,53,322,878
2020,12,6,21,40,50,304,868
2020,12,6,21,50,49,285,853
2020,12,6,22,0,47,265,837
2020,12,6,22,10,45,243,818
2020,12,6,22,20,43,221,796
2020,12,6,22,30,41,198,771
2020,12,6,22,40,38,174,745
2020,12,6,22,50,35,150,711
2020,12,6,23,0,32,125,670
2020,12,6,23,10,29,101,622
2020,12,6,23,20,25,78,565
2020,12,6,23,30,21,55,494
2020,12,6,23,40,16,35,408
2020,12,6,23,50,11,18,299
2020,12,7,0,0,0,0,0
2020,12,7,0,10,0,0,0
2020,12,7,0,20,0,0,0
2020,12,7,0,30,0,0,0
2020,12,7,0,40,0,0,0
2020,12,7,0,50,0,0,0
2020,12,7,1,0,0,0,0
2020,12,7,1,10,0,0,0
2020,12,7,1,20,0,0,0
2020,12,7,1,30,0,0,0
2020,12,7,1,40,0,0,0
2020,12,7,1,50,0,0,0
2020,12,7,2,0,0,0,0
2020,12,7,2,10,0,0,0
2020,12,7,2,20,0,0,0
2020,12,7,2,30,0,0,0
2020,12,7,2,40,0,0,0
2020,12,7,2,50,0,0,0
2020,12,7,3,0,0,0,0
2020,12,7,3,10,0,0,0
2020,12,7,3,20,0,0,0
2020,12,7,3,30,0,0,0
2020,12,7,3,40,0,0,0
2020,12,7,3,50,0,0,0
2020,12,7,4,0,0,0,0
2020,12,7,4,10,0,0,0
2020,12,7,4,20,0,0,0
2020,12,7,4,30,0,0,0
2020,12,7,4,40,0,0,0
2020,12,7,4,50,0,0,0
2020,12,7,5,0,0,0,0
2020,12,7,5,10,0,0,0
2020,12,7,5,20,0,0,0
2020,12,7,5,30,0,0,0
2020,12,7,5,40,0,0,0
2020,12,7,5,50,0,0,0
2020,12,7,6,0,0,0,0
2020,12,7,6,10,0,0,0
2020,12,7,6,20,0,0,0
2020,12,7,6,30,0,0,0
2020,12,7,6,40,0,0,0
2020,12,7,6,50,0,0,0
2020,12,7,7,0,0,0,0
2020,12,7,7,10,0,0,0
2020,12,7,7,20,0,0,0
2020,12,7,7,30,0,0,0
2020,12,7,7,40,0,0,0
2020,12,7,7,50,0,0,0
2020,12,7,8,0,0,0,0
2020,12,7,8,10,0,0,0
2020,12,7,8,20,0,0,0
2020,12,7,8,30,0,0,0
2020,12,7,8,40,0,0,0
2020,12,7,8,50,0,0,0
2020,12,7,9,0,0,0,0
2020,12,7,9,10,0,0,0
2020,12,7,9,20,0,0,0
2020,12,7,9,30,0,0,0
2020,12,7,9,40,0,0,0
2020,12,7,9,50,0,0,0
2020,12,7,10,0,0,0,0
2020,12,7,10,10,0,0,0
2020,12,7,10,20,0,0,0
2020,12,7,10,30,0,0,0
2020,12,7,10,40,0,0,0
2020,12,7,10,50,0,0,0
2020,12,7,11,0,0,0,0
2020,12,7,11,10,0,0,0
2020,12,7,11,20,0,0,0
2020,12,7,11,30,0,0,0
2020,12,7,11,40,0,0,0
2020,12,7,11,50,0,0,0
2020,12,7,12,0,0,0,0
2020,12,7,12,10,0,0,0
2020,12,7,12,20,0,0,0
2020,12,7,12,30,0,0,0
2020,12,7,12,40,0,0,0
2020,12,7,12,50,0,0,0
2020,12,7,13,0,0,0,0
2020,12,7,13,10,0,0,0
2020,12,7,13,20,0,0,0
2020,12,7,13,30,0,0,0
2020,12,7,13,40,0,0,0
2020,12,7,13,50,0,0,0
2020,12,7,14,0,0,0,0
2020,12,7,14,10,0,0,0
2020,12,7,14,20,0,0,0
2020,12,7,14,30,0,0,0
2020,12,7,14,40,0,0,0
2020,12,7,14,50,0,0,0
2020,12,7,15,0,0,0,0
2020,12,7,15,10,0,0,0
2020,12,7,15,20,14,29,438
2020,12,7,15,30,18,49,531
2020,12,7,15,40,21,72,605
2020,12,7,15,50,25,96,665
2020,12,7,16,0,28,121,714
2020,12,7,16,10,31,146,756
2020,12,7,16,20,33,171,790
2020,12,7,16,30,35,195,820
2020,12,7,16,40,37,219,844
2020,12,7,16,50,39,242,866
2020,12,7,17,0,41,264,885
2020,12,7,17,10,42,286,902
2020,12,7,17,20,44,306,916
2020,12,7,17,30,45,319,912
2020,12,7,17,40,48,337,920
2020,12,7,17,50,49,354,930
2020,12,7,18,0,50,369,938
2020,12,7,18,10,51,382,946
2020,12,7,18,20,52,394,952
2020,12,7,18,30,52,405,957
2020,12,7,18,40,53,414,962
2020,12,7,18,50,54,421,965
2020,12,7,19,0,54,427,968
2020,12,7,19,10,54,431,970
2020,12,7,19,20,54,434,971
2020,12,7,19,30,54,435,972
2020,12,7,19,40,54,435,972
2020,12,7,19,50,172,253,209
2020,12,7,20,0,54,429,969
2020,12,7,20,10,54,424,967
2020,12,7,20,20,53,417,964
2020,12,7,20,30,53,408,960
2020,12,7,20,40,52,399,955
2020,12,7,20,50,51,387,949
2020,12,7,21,0,50,374,942
2020,12,7,21,10,49,360,934
2020,12,7,21,20,48,344,925
2020,12,7,21,30,47,327,915
2020,12,7,21,40,45,309,903
2020,12,7,21,50,44,289,889
2020,12,7,22,0,46,233,723
2020,12,7,22,10,76,179,429
2020,12,7,22,20,39,225,835
2020,12,7,22,30,37,201,811
2020,12,7,22,40,34,154,657
2020,12,7,22,50,58,94,224
2020,12,7,23,0,47,84,262
2020,12,7,23,10,39,67,240
2020,12,7,23,20,23,80,609
2020,12,7,23,30,20,57,541
2020,12,7,23,40,15,36,455
2020,12,7,23,50,11,18,348
2020,12,8,0,0,0,0,0
2020,12,8,0,10,0,0,0
2020,12,8,0,20,0,0,0
2020,12,8,0,30,0,0,0
2020,12,8,0,40,0,0,0
2020,12,8,0,50,0,0,0
2020,12,8,1,0,0,0,0
2020,12,8,1,10,0,0,0
2020,12,8,1,20,0,0,0
2020,12,8,1,30,0,0,0
2020,12,8,1,40,0,0,0
2020,12,8,1,50,0,0,0
2020,12,8,2,0,0,0,0
2020,12,8,2,10,0,0,0
2020,12,8,2,20,0,0,0
2020,12,8,2,30,0,0,0
2020,12,8,2,40,0,0,0
2020,12,8,2,50,0,0,0
2020,12,8,3,0,0,0,0
2020,12,8,3,10,0,0,0
2020,12,8,3,20,0,0,0
2020,12,8,3,30,0,0,0
2020,12,8,3,40,0,0,0
2020,12,8,3,50,0,0,0
2020,12,8,4,0,0,0,0
2020,12,8,4,10,0,0,0
2020,12,8,4,20,0,0,0
2020,12,8,4,30,0,0,0
2020,12,8,4,40,0,0,0
2020,12,8,4,50,0,0,0
2020,12,8,5,0,0,0,0
2020,12,8,5,10,0,0,0
2020,12,8,5,20,0,0,0
2020,12,8,5,30,0,0,0
2020,12,8,5,40,0,0,0
2020,12,8,5,50,0,0,0
2020,12,8,6,0,0,0,0
2020,12,8,6,10,0,0,0
2020,12,8,6,20,0,0,0
2020,12,8,6,30,0,0,0
2020,12,8,6,40,0,0,0
2020,12,8,6,50,0,0,0
2020,12,8,7,0,0,0,0
2020,12,8,7,10,0,0,0
2020,12,8,7,20,0,0,0
2020,12,8,7,30,0,0,0
2020,12,8,7,40,0,0,0
2020,12,8,7,50,0,0,0
2020,12,8,8,0,0,0,0
2020,12,8,8,10,0,0,0
2020,12,8,8,20,0,0,0
2020,12,8,8,30,0,0,0
2020,12,8,8,40,0,0,0
2020,12,8,8,50,0,0,0
2020,12,8,9,0,0,0,0
2020,12,8,9,10,0,0,0
2020,12,8,9,20,0,0,0
2020,12,8,9,30,0,0,0
2020,12,8,9,40,0,0,0
2020,12,8,9,50,0,0,0
2020,12,8,10,0,0,0,0
2020,12,8,10,10,0,0,0
2020,12,8,10,20,0,0,0
2020,12,8,10,30,0,0,0
2020,12,8,10,40,0,0,0
2020,12,8,10,50,0,0,0
2020,12,8,11,0,0,0,0
2020,12,8,11,10,0,0,0
2020,12,8,11,20,0,0,0
2020,12,8,11,30,0,0,0
2020,12,8,11,40,0,0,0
2020,12,8,11,50,0,0,0
2020,12,8,12,0,0,0,0
2020,12,8,12,10,0,0,0
2020,12,8,12,20,0,0,0
2020,12,8,12,30,0,0,0
2020,12,8,12,40,0,0,0
2020,12,8,12,50,0,0,0
2020,12,8,13,0,0,0,0
2020,12,8,13,10,0,0,0
2020,12,8,13,20,0,0,0
2020,12,8,13,30,0,0,0
2020,12,8,13,40,0,0,0
2020,12,8,13,50,0,0,0
2020,12,8,14,0,0,0,0
2020,12,8,14,10,0,0,0
2020,12,8,14,20,0,0,0
2020,12,8,14,30,0,0,0
2020,12,8,14,40,0,0,0
2020,12,8,14,50,0,0,0
2020,12,8,15,0,0,0,0
2020,12,8,15,10,0,0,0
2020,12,8,15,20,16,16,0
2020,12,8,15,30,17,43,452
2020,12,8,15,40,21,64,527
2020,12,8,15,50,37,55,176
2020,12,8,16,0,27,108,633
2020,12,8,16,10,50,95,298
2020,12,8,16,20,65,95,176
2020,12,8,16,30,72,115,225
2020,12,8,16,40,84,116,149
2020,12,8,16,50,39,223,793
2020,12,8,17,0,79,187,434
2020,12,8,17,10,42,264,830
2020,12,8,17,20,44,283,845
2020,12,8,17,30,45,301,859
2020,12,8,17,40,103,244,449
2020,12,8,17,50,96,269,533
2020,12,8,18,0,107,274,493
2020,12,8,18,10,117,278,461
2020,12,8,18,20,151,240,249
2020,12,8,18,30,159,234,204
2020,12,8,18,40,151,269,316
2020,12,8,18,50,53,400,915
2020,12,8,19,0,162,268,275
2020,12,8,19,10,133,317,473
2020,12,8,19,20,137,315,457
2020,12,8,19,30,77,364,734
2020,12,8,19,40,83,359,708
2020,12,8,19,50,88,353,683
2020,12,8,20,0,111,333,577
2020,12,8,20,10,92,341,653
2020,12,8,20,20,52,396,914
2020,12,8,20,30,52,388,910
2020,12,8,20,40,51,378,905
2020,12,8,20,50,50,367,899
2020,12,8,21,0,49,355,892
2020,12,8,21,10,49,342,884
2020,12,8,21,20,47,326,874
2020,12,8,21,30,46,310,863
2020,12,8,21,40,45,292,852
2020,12,8,21,50,43,275,843
2020,12,8,22,0,42,256,827
2020,12,8,22,10,40,235,809
2020,12,8,22,20,38,213,787
2020,12,8,22,30,36,191,762
2020,12,8,22,40,34,168,735
2020,12,8,22,50,32,144,702
2020,12,8,23,0,29,121,662
2020,12,8,23,10,37,72,300
2020,12,8,23,20,32,35,31
2020,12,8,23,30,24,30,89
2020,12,8,23,40,20,20,0
2020,12,8,23,50,7,7,0
2020,12,9,0,0,0,0,0
2020,12,9,0,10,0,0,0
2020,12,9,0,20,0,0,0
2020,12,9,0,30,0,0,0
2020,12,9,0,40,0,0,0
2020,12,9,0,50,0,0,0
2020,12,9,1,0,0,0,0
2020,12,9,1,10,0,0,0
2020,12,9,1,20,0,0,0
2020,12,9,1,30,0,0,0
2020,12,9,1,40,0,0,0
2020,12,9,1,50,0,0,0
2020,12,9,2,0,0,0,0
2020,12,9,2,10,0,0,0
2020,12,9,2,20,0,0,0
2020,12,9,2,30,0,0,0
2020,12,9,2,40,0,0,0
2020,12,9,2,50,0,0,0
2020,12,9,3,0,0,0,0
2020,12,9,3,10,0,0,0
2020,12,9,3,20,0,0,0
2020,12,9,3,30,0,0,0
2020,12,9,3,40,0,0,0
2020,12,9,3,50,0,0,0
2020,12,9,4,0,0,0,0
2020,12,9,4,10,0,0,0
2020,12,9,4,20,0,0,0
2020,12,9,4,30,0,0,0
2020,12,9,4,40,0,0,0
2020,12,9,4,50,0,0,0
2020,12,9,5,0,0,0,0
2020,12,9,5,10,0,0,0
2020,12,9,5,20,0,0,0
2020,12,9,5,30,0,0,0
2020,12,9,5,40,0,0,0
2020,12,9,5,50,0,0,0
2020,12,9,6,0,0,0,0
2020,12,9,6,10,0,0,0
2020,12,9,6,20,0,0,0
2020,12,9,6,30,0,0,0
2020,12,9,6,40,0,0,0
2020,12,9,6,50,0,0,0
2020,12,9,7,0,0,0,0
2020,12,9,7,10,0,0,0
2020,12,9,7,20,0,0,0
2020,12,9,7,30,0,0,0
2020,12,9,7,40,0,0,0
2020,12,9,7,50,0,0,0
2020,12,9,8,0,0,0,0
2020,12,9,8,10,0,0,0
2020,12,9,8,20,0,0,0
2020,12,9,8,30,0,0,0
2020,12,9,8,40,0,0,0
2020,12,9,8,50,0,0,0
2020,12,9,9,0,0,0,0
2020,12,9,9,10,0,0,0
2020,12,9,9,20,0,0,0
2020,12,9,9,30,0,0,0
2020,12,9,9,40,0,0,0
2020,12,9,9,50,0,0,0
2020,12,9,10,0,0,0,0
2020,12,9,10,10,0,0,0
2020,12,9,10,20,0,0,0
2020,12,9,10,30,0,0,0
2020,12,9,10,40,0,0,0
2020,12,9,10,50,0,0,0
2020,12,9,11,0,0,0,0
2020,12,9,11,10,0,0,0
2020,12,9,11,20,0,0,0
2020,12,9,11,30,0,0,0
2020,12,9,11,40,0,0,0
2020,12,9,11,50,0,0,0
2020,12,9,12,0,0,0,0
2020,12,9,12,10,0,0,0
2020,12,9,12,20,0,0,0
2020,12,9,12,30,0,0,0
2020,12,9,12,40,0,0,0
2020,12,9,12,50,0,0,0
2020,12,9,13,0,0,0,0
2020,12,9,13,10,0,0,0
2020,12,9,13,20,0,0,0
2020,12,9,13,30,0,0,0
2020,12,9,13,40,0,0,0
2020,12,9,13,50,0,0,0
2020,12,9,14,0,0,0,0
2020,12,9,14,10,0,0,0
2020,12,9,14,20,0,0,0
2020,12,9,14,30,0,0,0
2020,12,9,14,40,0,0,0
2020,12,9,14,50,0,0,0
2020,12,9,15,0,0,0,0
2020,12,9,15,10,0,0,0
2020,12,9,15,20,14,14,0
2020,12,9,15,30,19,29,182
2020,12,9,15,40,26,44,227
2020,12,9,15,50,31,66,345
2020,12,9,16,0,40,81,326
2020,12,9,16,10,46,98,353
2020,12,9,16,20,31,144,667
2020,12,9,16,30,57,138,427
2020,12,9,16,40,41,211,808
2020,12,9,16,50,43,231,818
2020,12,9,17,0,45,253,838
2020,12,9,17,10,47,274,856
2020,12,9,17,20,49,294,871
2020,12,9,17,30,50,313,885
2020,12,9,17,40,54,326,879
2020,12,9,17,50,55,343,889
2020,12,9,18,0,56,358,898
2020,12,9,18,10,57,371,906
2020,12,9,18,20,58,383,913
2020,12,9,18,30,59,391,911
2020,12,9,18,40,62,399,909
2020,12,9,18,50,62,407,913
2020,12,9,19,0,63,413,916
